Id_bien;Id_codedep_codecommune;No_voie;BTQ;Type_de_voie;Voie;Nombre_de_piece;Surface Carrez du 1er lot;Surface_local;Type_de_location
27555;92063;8;;RUE;EMILE LEBLOND;1;26,32;25;2
27556;92072;3;;ALL;DU BOSQUET;2;38,81;40;2
27557;93001;57;;AV;VICTOR HUGO;2;29,09;29;2
27558;93014;10;;PAS;DES TISSERANDS;5;87,13;90;1
27559;93029;103;;RUE;DE LA REPUBLIQUE;4;63;62;2
27560;93029;14;;RES;LA FAVORITE;4;60,82;61;2
27561;93031;12;C;RUE;DE PARIS;3;71,32;69;2
27562;93045;29;;AV;DU MARECHAL JUIN;3;64,78;64;2
27563;93046;1;;AV;CAMILLE DESMOULINS;1;32,23;32;2
27564;93048;29;;AV;PASTEUR;1;40,19;37;2
27565;93050;5;;RUE;DU PORT;4;78,53;78;2
27566;93055;123;;AV;JEAN LOLIVE;1;29;29;2
27567;93055;7;;MAIL;HELENE BRION;4;75,05;76;2
27568;93057;129;;ALL;JULES AUFFRET;4;93,65;94;2
27569;94002;9;;RUE;JOSEPH FRANCESCHI;3;67,09;68;2
27570;94002;18;;RUE;BLANCHE;3;47,68;47;2
27571;94022;3;;BD;DES ALLIES;3;58,39;58;2
27572;94028;7;;RUE;DU GEN DE LARMINAT;2;50;50;2
27573;94028;29;;RUE;PIERRON;4;86,42;87;2
27574;94033;14;;RUE;MAUCONSEIL;3;39,08;40;2
27575;94034;14;;ALL;GEORGES BRAQUE;3;56,21;59;2
27576;94038;2;B;AV;DU GEN DE GAULLE;2;48,47;53;2
27577;94052;1;;RUE;JULES FERRY;3;46;44;2
27578;94052;3;;RUE;DU MARECHAL VAILLANT;1;26,97;34;2
27579;94068;51;;AV;JOFFRE;1;28,2;27;2
27580;94068;9;B;AV;DE LIEGE;2;40,45;38;2
27581;94073;154;;AV;DE VERSAILLES;3;65,73;66;2
27582;95218;55;;AV;ROGER GUICHARD;3;59,22;59;2
27583;95424;16;B;RUE;ARISTIDE BRIAND;4;60,41;59;2
27584;95563;25;;RUE;HELIE DENOIX DE SAINT-MARC;3;56,36;56;2
27585;95572;28;;RUE;DES CHARMILLES;4;70;74;1
27586;972207;5205;;LOT;LES GOYAVIERS;3;53,76;57;2
27587;01004;29;;RUE;REINE CLOTILDE;2;54,84;62;2
27588;01004;54;;RUE;MARCEL DEMIA;3;68,23;68;2
27589;01283;10;;RUE;AMPERE;2;68,11;67;2
27590;01350;190;A;RUE;CENTRALE;2;50,42;52;2
27591;01354;10;;RUE;DES HAUTAINS;5;112,3;112;2
27592;02537;2;;CHT;DE LA QUINCY;6;106;109;1
27593;06030;4;;RUE;DE MADRID;2;37,02;35;2
27594;06032;83;;AV;DU TROIS SEPTEMBRE;1;34,11;34;2
27595;06069;11;;AV;SIDI BRAHIM;2;53,01;66;2
27596;06085;5;;RPT;ANDRE MINANGOY;4;95,21;97;2
27597;06088;40;;BD;STALINGRAD;1;19,88;20;2
27598;06094;19;;AV;DE   VALBERG;2;43,65;46;2
27599;06123;251;;AV;PAUL CEZANNE;2;55,52;55;2
27600;06127;69;;BD;RAOUL AUDIBERT;2;35,4;38;2
27601;06150;780;B;CHE;DU SERRIER N 13;4;84,37;105;1
27602;06155;174;;RUE;ALEXANDRE LOUCE;3;65,23;64;2
27603;07010;16;;RUE;DU PILAT;2;45,53;45;2
27604;10081;87;;RUE;JULES FERRY;4;74,19;74;2
27605;11170;118;;RUE;DU LOCH;2;24,18;24;2
27606;13005;9001;;;GR LE JARDIN DES COSSETTES;5;93,93;96;1
27607;13202;15;;BD;DES DAMES;2;59,71;61;2
27608;13204;19;;IMP;DE ROUX;3;54,62;56;2
27609;13204;80;;BD;FRANCOISE DUPARC;1;34,92;36;2
27610;13204;25;;RUE;ORAN;1;28,01;25;2
27611;13208;523;;RUE;PARADIS;1;31,65;32;2
27612;13208;20;;BD;MIREILLE JOURDAN BARRY;2;58,36;56;2
27613;13211;10;;AV;RAOUL FOLLEREAU;3;58,67;60;2
27614;13211;56;;BD;DE LA VALBARELLE;2;54,46;54;2
27615;13212;282;;AV;DE MONTOLIVET;3;60,13;60;2
27616;14701;5539;;;MONT CANISY;3;51,05;53;2
27617;22094;2;;RUE;JULES JEUNET;2;35,67;41;1
27618;22136;14;;RUE;DU PETIT PARIS;1;23,93;23;2
27619;25056;11;;RUE;EUGENE SAVOYE;5;79,82;79;2
27620;26198;7;;RUE;GENERAL PAU;3;65,61;67;2
27621;26362;23;;ALL;JEAN DALTON;3;64,63;62;1
27622;27229;1;;RUE;DU JARDIN BOTANIQUE;1;42,6;42;2
27623;29019;12;;RUE;DE CONCARNEAU;4;63,78;63;2
27624;2A004;21;;RUE;DOC DELL PELLEGRINO;2;45,15;47;2
27625;2A085;9641;;;CAROSO;2;46,92;47;2
27626;2A215;5015;;;VIAGENTI;1;63,38;56;2
27627;30036;5010;;LOT;LE CLOS MEJEANNE;4;72,53;72;1
27628;30128;1;;IMP;CIGALOUN;4;82,67;81;2
27629;30133;8;;AV;JEAN LASSERRE;1;23,01;25;2
27630;30171;6;;PL;DU MARCHE;3;60,54;54;2
27631;30189;7;;RUE;DES MARCHANDS;2;34,7;35;2
27632;30334;1;;RUE;VERDIER ALLUT;2;33,07;33;2
27633;33039;35;;RUE;MARC SANGNIER;3;71,67;70;2
27634;33039;9001;;RES;PAUL ELUARD;2;46,71;45;2
27635;33063;86;;CRS;DE LA SOMME;1;21,34;21;2
27636;33063;34;;CRS;DE L ARGONNE;1;27,97;18;2
27637;33063;63;;AV;DE VERDUN;3;78,91;70;1
27638;33069;85;;AV;DE LA LIBERATION;2;36,23;36;2
27639;33075;26;;ALL;DU BOSQUET;2;42,57;42;2
27640;33119;50;;AV;RENE CASSAGNE;2;35,27;36;2
27641;33165;9000;;RES;SAINT HILAIRE;2;32,48;32;2
27642;33185;481;;;LE MAS;4;86,98;86;1
27643;33192;20;;RTE;DE LEOGNAN;2;42,93;45;2
27644;33281;484;;AV;DE VERDUN;3;53,17;53;2
27645;33376;10;;ALL;DE HAUTE GRAVE;2;46,09;46;2
27646;33415;18;;RUE;DES FRAISIERS;3;71,51;69;1
27647;34023;9120;;AV;PASTEUR;1;18,09;19;2
27648;34172;11;;RUE;DES ECOLES LAIQUES;4;41,14;80;2
27649;35228;2;B;RUE;DE L AEROPORT;1;36,2;37;2
27650;35238;2;;RUE;DE LA CRECHE;2;37;38;2
27651;35238;19;;BD;DE LA GUERINAIS;3;75,31;72;1
27652;35240;9;;AV;GEORGES BRASSENS;3;67,12;67;2
27653;35251;17;B;RUE;DE RENNES;2;46,5;46;2
27654;35281;20;;BD;PIERRE MENDES FRANCE;2;41;41;2
27655;35288;23;;RUE;LE POMELLEC;2;43,63;45;2
27656;37132;24;B;AV;ARISTIDE BRIAND;2;47,92;48;2
27657;38186;260;;RTE;DE PIERRE BLANCHE;1;23,04;22;2
27658;38314;510;;RUE;DES ALTHAEAS;3;49,45;72;1
27659;40046;71;;RUE;DU CAPITAINE NEMO;2;45,13;45;2
27660;40065;27;;RUE;DE MADRID;2;33,46;34;2
27661;40088;14;;RUE;NEUVE;2;61,3;53;1
27662;40192;7;;RUE;DE LA GOUROTTE;4;91,64;94;2
27663;40192;80;;BD;DE LA BRIGADE CARNOT;3;88,13;88;2
27664;40192;299;;RUE;DU PEGLE;2;46,77;45;2
27665;42059;27;B;RUE;CLAUDE PROTIERE;4;180;95;1
27666;42330;4;;CHE;DU VIEUX CHATEAU;2;59,37;99;2
27667;43157;3;;BD;CARNOT;3;88,26;90;2
27668;44026;3;;RUE;DU RHIN;2;45,66;45;2
27669;44047;4;;RUE;JEAN JAURES;1;24,61;21;2
27670;44055;43;;AV;ALFRED BRUNEAU;2;50,84;53;2
27671;44107;33;;RUE;DU PONT GUITTON;4;89,65;90;1
27672;44109;37;;RUE;DE LA RIVETERIE;4;74,2;72;2
27673;44109;6;;RUE;LOUIS GUILLOUX;3;64,4;65;2
27674;44135;15;;BD;GENERAL DE GAULLE;3;66,51;67;2
27675;44172;3;;RUE;GERARD CORABOEUF;2;42,45;42;2
27676;44184;35;;RUE;ROGER SALENGRO;3;61,25;57;2
27677;47310;67;;CRS;DE VERDUN;3;60,99;58;2
27678;49007;34;B;RUE;HANNELOUP;2;38,57;38;2
27679;50218;161;;RUE;LOUIS JULIENNE;3;56,8;57;2
27680;50218;8;;RUE;DOCTEUR LETOURNEUR;2;29,27;40;1
27681;50391;21;;RUE;DE LA RIVIERE;2;40,3;40;2
27682;51454;6;;RUE;COMMANDANT ARNAUD;5;87,1;103;2
27683;53130;17;;RUE;DAVOUT;3;64,97;65;2
27684;54280;1;;RUE;DE LA GARE;4;68,71;80;2
27685;54395;1;;RUE;DE FONTENOY;4;45,9;93;2
27686;54395;161;;AV;DE STRASBOURG;1;65,75;83;2
27687;56121;24;;RUE;DE VERDUN;1;40;40;2
27688;56162;1;;ALL;DES BRUYERES;3;61,16;70;2
27689;58194;14;;RUE;MOLIERE;3;64,88;61;2
27690;59005;46;;RUE;SONNEVILLE;4;68,53;86;2
27691;59178;188;;RUE;SAINT JACQUES;1;22,83;32;2
27692;59350;67;;RUE;DE L EPINETTE;4;66,97;63;2
27693;59367;107;;RES;DU PARC D AUTEUIL;4;80,2;80;2
27694;59378;222;;RUE;DU BUISSON;3;69,84;70;2
27695;59383;9002;;RES;PLEIN CIEL 2 RTE PRESEAU;2;42,31;43;2
27696;59606;78;;AV;CLEMENCEAU RES HARPIGNIES;4;90,15;93;2
27697;60175;5;;RUE;GUY DE MAUPASSANT;2;38,09;39;2
27698;69034;508;;AV;DU HUIT MAI;3;57,48;59;2
27699;69040;7;;ALL;DES CLOTS;2;67,86;67;2
27700;69142;92;;RUE;STEPHANE DECHANT;1;30,54;35;2
27701;69219;51;;RUE;DE LA GLORIETTE;3;77,47;75;2
27702;69256;5;;CHE;DES PLATES;4;72,05;70;2
27703;69256;4;;RUE;MAXIMILIEN DE ROBESPIERRE;4;76,87;76;2
27704;69384;10;;RUE;BOURNES;3;68,25;67;2
27705;69385;137;;RUE;JOLIOT CURIE;1;29,77;29;2
27706;69387;14;;RUE;AUGUSTE PAYANT;4;63,87;64;2
27707;70550;1;;RUE;DES BALCONS FLEURIS;1;25,13;25;2
27708;75103;79;;RUE;NOTRE DAME DE NAZARETH;4;67,23;67;2
27709;75103;22;;RUE;DU VERTBOIS;1;29,91;29;2
27710;75103;34;;RUE;DE TURENNE;3;43,92;46;2
27711;75103;6;;RUE;DES HAUDRIETTES;2;43,23;41;2
27712;75104;57;;RUE;QUINCAMPOIX;2;39,67;40;2
27713;75104;24;;RUE;SAINT PAUL;3;60,22;58;2
27714;75105;14;;RUE;DES TROIS PORTES;1;5,27;6;2
27715;75106;169;;RUE;DE RENNES;1;11,72;6;2
27716;75107;2;;SQ;DE LA TOUR MAUBOURG;2;65,04;62;2
27717;75107;15;;RUE;AUGEREAU;2;40,75;44;2
27718;75109;8;;RUE;JOUBERT;1;21,11;20;2
27719;75109;5;;RUE;MANUEL;2;28,07;28;2
27720;75111;120;;AV;PARMENTIER;3;37,02;31;2
27721;75111;16;;PAS;DE LA MAIN D'OR;1;58,76;40;2
27722;75111;14;;RUE;GUENOT;4;57,15;60;2
27723;75112;67;;RUE;DE WATTIGNIES;2;26,39;28;2
27724;75113;74;;RUE;DUNOIS;1;32,25;32;2
27725;75114;14;;RUE;DE L AMIRAL MOUCHEZ;3;24,71;30;2
27726;75114;73;;RUE;RAYMOND LOSSERAND;2;35,67;39;2
27727;75115;41;;RUE;DES FAVORITES;2;58,6;56;2
27728;75115;56;;RUE;MADEMOISELLE;1;20,11;20;2
27729;75115;4;;RUE;ROSA BONHEUR;5;115,05;116;2
27730;75115;6;;RUE;SARASATE;1;11,02;15;2
27731;75116;97;;AV;VICTOR HUGO;8;315,55;314;2
27732;75116;3;;RUE;GOETHE;5;146,66;150;2
27733;75117;108;;RUE;CARDINET;2;33,1;28;2
27734;75117;103;;RUE;LEMERCIER;2;36,45;35;2
27735;75117;71;;AV;DE SAINT OUEN;3;53,27;54;2
27736;75118;33;;RUE;DE TORCY;1;14,03;9;2
27737;75119;61;;RUE;DE L OURCQ;2;50,53;49;2
27738;75119;15;;RUE;DE LA VILLETTE;3;39,42;40;2
27739;75120;153;;RUE;DE BAGNOLET;1;14,18;20;2
27740;77053;29;;BD;DES BIENFAITES;3;54,88;67;2
27741;77186;2;;RUE;SAINT HONORE;2;42,91;44;2
27742;77192;2;E;SQ;DU PETIT MARGAT;2;44,83;45;2
27743;77284;30;;RUE;DE LA GRANDE ILE;3;66,8;66;2
27744;77288;27;;RUE;SAINT LIESNE;4;78,8;78;2
27745;77305;13;;RUE;ANATOLE FRANCE;4;76,79;74;2
27746;77445;4;C;RUE;MARCELIN BERTHELOT;3;69,84;69;2
27747;77464;12;;RUE;VICTOR HUGO;1;30,39;30;2
27748;77479;8;;RUE;DES LORIOTS;4;86,52;86;2
27749;78124;1;;RUE;GEORGES BERNANOS;2;43,7;43;2
27750;78172;33;;RUE;DES COTES REVERSES;3;59,33;60;2
27751;78172;10;;RES;LES ORMES;3;57,29;59;2
27752;78208;14;;RUE;DE BRUXELLES;3;64,16;64;2
27753;78242;16;;RUE;VICTOR HUGO;2;70,04;65;2
27754;78242;17;;RUE;VICTOR HUGO;5;108,49;103;1
27755;78358;72;B;AV;DE SAINT GERMAIN;2;49,86;54;2
27756;78401;2;;RUE;DE TESSANCOURT;3;38,14;41;2
27757;78498;12;;RUE;SANDRIER;2;33,97;33;2
27758;78586;52;;AV;DE LA REPUBLIQUE;4;78,31;79;2
27759;80021;52;;ALL;DE LA SIXIEME HEURE;5;94,4;94;1
27760;83023;9001;;RUE;DES DEPORTES;3;66,07;65;2
27761;83034;490;;CHE;DU CANEBAS;1;78,04;30;2
27762;83126;27;;CHE;DES POIVRIERS;2;41,2;40;2
27763;83129;25;;AV;VINCENT PICAREAU;2;35,65;37;2
27764;83129;220;;AV;DES PALMIERS;2;42,85;43;2
27765;83137;95;A;RUE;JULES ALEXANDRE RENAUX;2;44,9;40;2
27766;83137;113;;CRS;LAFAYETTE;1;37,3;34;2
27767;83153;9001;;;PORT SOLEIL;3;50;54;2
27768;87085;12;;RUE;D ARGENTON;7;140,46;152;1
27769;88081;12;;RUE;DES BALCONS DE BUSSANG;1;26;27;2
27770;88465;21;B;RUE;DE LA HAIE DES LEISSES;3;72,25;71;2
27771;91086;4;;RUE;DE L'ECOUTE S'IL PLEUT;3;66,15;66;2
27772;91179;27;;AV;GABRIELLE D'ESTREES;3;71,15;72;2
27773;91191;2;;AV;DE LA REPUBLIQUE;2;40,34;40;2
27774;91228;4;;RES;LE PARC DE PETIT BOURG;3;59;57;2
27775;91339;86;;RUE;DE LA DIVISION LECLERC;1;17;20;2
27776;91345;16;;RUE;DES ECOLES;3;60,65;61;2
27777;91514;1;;VLA;PISSARO;3;57,84;62;2
27778;91553;3;;RUE;DE TIGERY;2;45,2;45;2
27779;91589;29;;RUE;DES ROSSAYS;2;52,62;53;2
27780;91667;31;B;RUE;ROBINE;6;87,53;91;1
27781;92002;25;;RUE;AUGUSTE MOUNIE;3;90,86;91;2
27782;92004;29;;RUE;PAUL BERT;3;72,36;71;2
27783;92004;19;;RUE;DE BELFORT;4;102,07;105;2
27784;92004;1;;AV;DE LA REDOUTE;1;11,22;10;2
27785;92012;53;;RUE;DES PEUPLIERS;4;77,6;90;2
27786;92012;92;;BD;JEAN JAURES;2;63,2;63;2
27787;92020;1;;RUE;FRANCOIS COPPEE;2;42,97;44;2
27788;92023;2;;RUE;DE L OUEST;4;83,55;87;2
27789;92026;20;;RUE;LOUIS ULBACH;2;55,12;54;2
27790;92026;51;;AV;PASTEUR;1;83;22;2
27791;92026;4;;AV;DU 11 NOVEMBRE;3;54,81;54;2
27792;92035;130;;AV;DU GAL DE GAULLE;3;75,82;75;2
27793;92044;46;B;RUE;EDOUARD VAILLANT;3;46,87;44;2
27794;92072;10;;RTE;DU PAVE DES GARDES;2;40,93;48;2
27795;92077;15;;RES;LE PARC COROT;3;65,67;64;2
27796;93001;199;;AV;VICTOR HUGO;2;65,43;39;2
27797;93027;109;;AV;P V COUTURIER;4;85,19;96;2
27798;93029;108;;AV;MARCEAU;2;28,4;29;2
27799;93046;32;;BD;MAURICE BERTEAUX;3;64,59;65;2
27800;93046;25;;AV;VAUBAN;2;47,22;46;2
27801;93050;5;;RUE;DU PORT;4;75,34;75;2
27802;93053;32;;RUE;MOISSAN;4;74,33;73;2
27803;93055;16;;RUE;DES POMMIERS;4;95,32;95;2
27804;93062;122;;AV;DE LA RESISTANCE;2;45,26;40;2
27805;93063;9;;RUE;JEAN JAURES;2;45,7;44;2
27806;93066;136;;RUE;GABRIEL PERI;3;68,4;66;2
27807;93071;2;;AV;DU GROS CHENE;3;66,85;61;2
27808;94002;41;;RUE;RASPAIL;3;73,01;74;2
27809;94018;13;;RUE;PAUL ELUARD;3;45,07;47;2
27810;94021;17;;AV;DE LA CROIX DU SUD;5;97,1;102;2
27811;94028;21;;SQ;EDISON;3;65,18;65;2
27812;94043;30;;RUE;DU GENERAL LECLERC;2;27,32;27;1
27813;94046;16;;QUAI;FERNAND SAGUET;1;23,25;24;2
27814;94046;89;;RUE;DE NORMANDIE;1;23,84;23;2
27815;94058;46;;RUE;DE LA GAITE;2;47,39;47;2
27816;94059;33;;AV;ARDOUIN;4;70,05;72;2
27817;94059;36;;AV;BERTRAND;4;98,18;96;2
27818;94060;1;;RUE;DU FOUR;1;29,81;33;2
27819;94068;9;;AV;FRANCIS GARNIER;1;18,54;20;2
27820;94069;24;;RUE;DES EPINETTES;3;58,07;57;2
27821;94080;19;;RUE;MIRABEAU;3;59,6;60;2
27822;94080;17;;RUE;DE LA RENARDIERE;2;31,65;32;2
27823;94080;6;;RUE;CHARLES MARINIER;2;60,37;45;2
27824;95142;5;;RUE;DU DOCTEUR DUBOIS;2;23,72;22;2
27825;95203;1;;ALL;RASPAIL;4;97,04;73;1
27826;95229;11;;ALL;DU PDT KENNEDY;4;67,31;66;2
27827;95252;23;B;AV;DES MARAIS;4;81,13;81;2
27828;95500;75;;RUE;DE GISORS;3;68,63;68;2
27829;95637;2;;AV;GANDHI;3;59,54;61;2
27830;972231;14;;RUE;DES PECHEURS;2;27,39;27;2
27831;11202;89;;RES;EDEN PLAGE;2;26,23;28;1
27832;13007;2;;RUE;MARIUS PASCAU;2;31,31;31;2
27833;14220;32;;RUE;JEAN MERMOZ;3;94,51;96;2
27834;22282;36;;BD;DE LA VIEUXVILLE;1;27,89;25;2
27835;27229;11;;RUE;SAINT SAUVEUR;1;17,9;19;2
27836;27448;6;B;RUE;DE PACEL;1;22,54;23;2
27837;30133;122;;RUE;DE LA NACELLE;4;89,79;102;2
27838;30133;2;;AV;DE L HERMIONE;2;37,01;36;2
27839;50218;33;;RUE;SAINT JEAN;1;43,22;30;2
27840;50218;112;;RUE;COURAYE;3;44,1;52;2
27841;56034;10;;AV;DES ACACIAS;3;64,8;64;2
27842;62119;855;;RUE;DE L HORLOGERIE;1;12,78;13;2
27843;75110;27;;RUE;BICHAT;5;163;163;2
27844;75114;21;;RUE;BEZOUT;1;15,56;15;2
27845;75116;16;;RUE;LE MAROIS;1;23,6;24;2
27846;77294;146;;AV;FRANKLIN ROOSEVELT;2;21,16;26;2
27847;77333;5;;RUE;DE PARIS;4;61,27;72;2
27848;78057;8;;RUE;DU SOLEIL;3;49,07;50;1
27849;80182;24;;AV;PAUL DOUMER;2;12,24;30;2
27850;82121;4;;RUE;D ELIE;4;120,45;114;2
27851;85035;9004;;RUE;DES LOUBINES;3;56,91;57;2
27852;90010;13;;RUE;COLBERT;5;108,74;109;2
27853;92022;3;;AV;DE LA RESISTANCE;2;39,33;39;2
27854;95127;1;;CHE;DUPUIS BRUN;1;38,75;38;2
27855;95369;11;;RUE;ALFRED SISLEY;5;136,54;128;1
27856;01148;8;;RUE;DE LA BIENNE;4;200;121;2
27857;01281;322;;RUE;DE BRETIGNY;4;112,93;109;1
27858;01354;2;;RUE;DU JURA;3;84,24;83;2
27859;02722;12;;RUE;DES PAVEURS;4;108,49;127;2
27860;02810;3;;RUE;ROGER SALENGRO;5;77,56;77;2
27861;04006;7052;;;LES AUCHES;2;29,03;37;2
27862;04088;7096;;;BEAUDINE;4;76,81;74;2
27863;04094;7153;;;LES HAUTES PLAINES;1;18,44;18;2
27864;04094;7300;;CHE;DES BEAUMES;2;33,05;33;2
27865;06004;4;;AV;DE LA ROSTAGNE;1;31,4;31;2
27866;06004;571;;CHE;DES COMBES;2;53,23;52;2
27867;06012;33;;RUE;ORCHIDEES PROLONGEE;4;74,71;72;2
27868;06027;30;B;CHE;DU PAIN DE SUCRE;1;25,23;26;2
27869;06029;24;;AV;DE LA ROUBINE;1;35,95;35;2
27870;06029;21;;BD;GENERAL VAUTRIN;2;43,98;47;2
27871;06030;2;;RUE;VICTOR HUGO;2;44,51;45;2
27872;06030;5;;RUE;DES ORANGERS;4;88,76;88;2
27873;06033;21;;AV;DES CIGALES;1;32,72;33;2
27874;06048;1724;;RTE;RD 15 LA ROSEYRE;2;60,42;45;2
27875;06079;74;;RUE;DU PETIT PORT;2;41,88;40;2
27876;06088;222;;AV;DE PESSICART;3;64,61;71;2
27877;06088;152;;BD;DE CESSOLE;3;53,84;55;2
27878;06088;3;;RUE;BARBERIS;3;82,1;95;2
27879;06088;25;;RUE;BENOIT BUNICO;1;16,54;16;2
27880;06088;39;;AV;DE LA CALIFORNIE;6;136,68;123;2
27881;06091;33;;AV;FRANCOIS LEVAMIS;3;35,71;45;2
27882;06104;8;;RUE;DU MOULIN;1;16,65;18;2
27883;06121;15;A;AV;DE LA LIBERATION;3;67,8;67;2
27884;06155;35;;AV;GEORGES POMPIDOU;1;33,39;34;2
27885;06155;14;;IMP;BEAU SOLEIL;1;30,97;32;2
27886;06161;100;;AV;DU CIREUIL;2;31,02;25;2
27887;07010;31;;BD;DE LA REPUBLIQUE;5;134,78;140;2
27888;07308;21;;IMP;DES TISSERANDS;5;87,6;90;2
27889;07330;5590;;;RAVEYRON;2;41,9;43;2
27890;07349;2;;RUE;PIERRE DE COUBERTIN;5;110;88;2
27891;08105;5;;RUE;DE MARS;2;42,4;40;2
27892;09322;550;;;GUZET SKI;3;32,36;36;2
27893;10362;12;;ALL;DES ORMES;4;65;66;2
27894;10387;34;;RUE;AUX MOINES;2;34,15;37;2
27895;10387;10;;BD;CARNOT;2;36,15;35;2
27896;10387;11;;RUE;GEORGES CLEMENCEAU;1;15,85;17;2
27897;10387;4;;RUE;DES HAUTS CLOS;3;71,4;75;2
27898;11145;118;;RES;PLEIN SOLEIL;3;50,37;47;1
27899;11145;24;B;AV;P BROSSOLETTE ST PIERRE;3;49,29;49;2
27900;11202;383;;RES;LA GRANDE BLEUE;2;37,44;36;1
27901;11202;248;;RES;MAISONS DES SABLES 3;1;17,26;17;2
27902;11397;;;;LES AUZIS-SUD;2;42,9;44;2
27903;13002;54;;LOT;LE COLOMBIER;4;69,61;69;1
27904;13002;5651;F;CHE;LAURENT MERLE;3;67,14;67;2
27905;13028;471;;AV;D ALSACE;3;54,12;46;2
27906;13028;250;;CHE;ARENE CROS;1;27,9;26;2
27907;13075;9421;;BD;ANDRE MALRAUX;4;82,98;83;2
27908;13201;24;;RUE;THUBANEAU;1;25,27;29;2
27909;13201;32;;VC;LA CANEBIERE;3;83,5;84;2
27910;13201;67;;RUE;CURIOL;1;30,58;27;2
27911;13203;28;;VC;SQ  NATIONAL;3;50,16;50;2
27912;13206;188;;RUE;BRETEUIL;4;72,45;70;2
27913;13208;64;;RUE;DU COMMANDANT ROLLAND;3;113,8;78;2
27914;13209;20;;RUE;DE LA MAGALONE;3;53,56;54;2
27915;13214;135;;CHE;ST JOSEPH A STE MARTHE;2;49,81;52;2
27916;14079;4;;RUE;DU GEN LECLERC;3;57,29;50;2
27917;14220;3;;AV;ALFRED ROUSSEAU;1;18,8;18;2
27918;14220;73;;RUE;DU GAL LECLERC;2;40,23;39;2
27919;14338;3;;RUE;DE BEUZEVAL;1;27,57;26;2
27920;14699;6010;;CHE;DE L EPINAY;3;50,29;51;2
27921;14715;13;;RUE;DE PARIS;1;33,82;35;2
27922;14754;9029;;;CHEM DU BOIS;2;37,86;35;1
27923;19031;8;;RUE;DE BRAMEFOND;2;45,49;46;2
27924;22050;9;;BD;ANDRE AUBERT;3;69,43;71;2
27925;22168;9;;RUE;KARRHENT ROZ;5;90,78;91;2
27926;22179;20;;ALL;DES ACACIAS;2;40,8;44;2
27927;22282;32;;BD;DE LA VIEUXVILLE;1;21,48;23;2
27928;24322;28;;RUE;TAILLEFER;2;45,36;45;2
27929;26058;81;;AV;DE LYON;4;62,41;69;2
27930;26108;20;;AV;ADRIEN FAYOLLE;3;56,92;56;2
27931;26281;19;;BD;REMY ROURE;1;15,58;15;2
27932;28140;38;;RUE;DU PRIEURE ST THOMAS;1;67,87;55;2
27933;28140;42;;RUE;DU PRIEURE ST THOMAS;4;89;76;2
27934;28404;1;;;RESIDENCE LA FORET;2;53,85;54;2
27935;29039;3;;RUE;DE QUIMPER;3;68,8;70;2
27936;2A004;5;;RUE;DAVIN;2;68,06;61;2
27937;2A004;9000;P;;PARC IMPERIAL AMBOISE;3;78,55;80;2
27938;2A048;5229;;;LA LISCIA;2;29,98;34;2
27939;30351;4;;IMP;JEAN ROUSSIERE;3;63,41;63;2
27940;31271;34;;RUE;DES NOBLES;3;106,57;114;1
27941;31506;3;;RUE;PABLO NERUDA;2;44,34;44;2
27942;31555;18;;RUE;DU DOCTEUR J ARLAUD;1;27,65;27;2
27943;31555;6;;RUE;PERCHEPINTE;2;31,71;39;2
27944;31555;8;;BD;D'ARCOLE;1;41,92;42;2
27945;31555;23;;RUE;ROQUELAINE;5;175,75;180;2
27946;31555;6;;RTE;DE SAINT SIMON;4;83,1;121;2
27947;31555;4;;IMP;DE LISIEUX;1;22,19;22;2
27948;33011;17;;IMP;DU CANELON;5;83,98;82;1
27949;33039;83;;CRS;VICTOR HUGO;1;33,48;25;2
27950;33063;24;;RUE;MONTMEJEAN;2;41;41;2
27951;33063;4;;RUE;DESPIN;2;38,55;38;2
27952;33063;240;;CRS;DE LA MARNE;2;53,42;57;2
27953;33063;17;;QUAI;DES SALINIERES;3;66;78;2
27954;33063;54;;CRS;VICTOR HUGO;3;70,74;84;2
27955;33063;40;;CRS;DE L ARGONNE;1;35,52;25;2
27956;33063;9;;RUE;DU PUITS DESCAZEAUX;1;30,4;33;2
27957;33063;2;T;RUE;DE BETHMANN;1;31,06;31;2
27958;33063;53;;RUE;DE TURENNE;3;67,83;68;2
27959;33063;100;;RUE;DE LASEPPE;2;48,22;48;2
27960;33063;8;;RUE;SAINTE THERESE;4;101,23;93;2
27961;33063;11;;RUE;CAGE VERTE CAUD;4;77,46;77;2
27962;33063;178;;RUE;STEHELIN CAUD;4;79,7;76;2
27963;33075;30;;AV;RAYMOND MANAUD;2;55;55;2
27964;33162;181;;AV;DE SAINT MEDARD;3;63,63;64;2
27965;33214;9058;;RES;DU GOLF;1;29,5;30;1
27966;33312;5;;RUE;DES ECOLES;3;57,88;58;2
27967;33318;9;;AV;DES ACIERIES;2;49,16;49;2
27968;33522;50;;;MISSION HAUT BRION;3;69,75;69;2
27969;33522;9001;;RUE;PAUL SIGNAC;1;21,63;22;2
27970;33522;690;;CRS;DE LA LIBERATION;1;21,26;22;2
27971;33522;523;;CRS;DE LA LIBERATION;4;232,94;127;1
27972;34023;9001;;RES;LE SAGITTAIRE;1;19,19;19;2
27973;34058;14;;RUE;DU COURS COMPLEMENTAIRE;4;82,71;95;2
27974;34150;8096;F;IMP;DES ETRILLES;3;52,38;54;1
